GEOID20,POP20,votes_dem,votes_gop,WHITEPOP(non-Hisp),BLACKPOP,HISPLATPOP
17043840911,3125,685.3503403,325.8324831,1049,83,1010
17043841002,3321,599.910487,1011.604587,2824,53,207
17043841003,3631,786.8431425,662.1431049,2603,114,482
17043841004,3480,717.0250324,810.709643,2760,86,390
17043841102,5787,1188.908164,905.4342582,3564,291,1106
17043841103,3775,777.6595713,835.4633157,2801,76,511
17043841104,4411,977.568802,1054.987169,3420,33,475
17043841108,4589,1022.186505,422.6379176,1559,800,1503
17043841109,4057,856.9487522,542.2196157,2132,245,870
17043841110,3478,748.1795303,747.5118529,2732,74,348
17043841111,3651,887.4313248,938.0785174,2758,44,316
17043841112,3112,675.4304907,599.1107226,1968,101,447
17043841113,3886,623.0504754,665.9611603,2003,265,761
17043841114,4476,933.6161917,974.2055068,2709,229,584
17043841204,5974,1327.92434,702.5649538,1931,268,1570
17043841205,4506,985.3469369,857.4590586,2714,91,675
17043841206,5877,1333.985859,1261.145676,3674,163,1026
17043841207,2945,630.0189298,309.4651395,958,121,1267
17043841208,5048,989.8246311,552.6025054,2182,291,1409
17043841209,3952,1018.232965,704.5317677,2239,153,428
17043841210,4385,869.8330082,496.7308998,1808,476,961
17043841307,5799,1432.293584,1347.524432,4075,184,693
17043841308,4028,955.2403378,1065.568903,2930,54,281
17043841310,3512,755.157626,951.6040522,2426,44,237
17043841312,3795,524.9797275,447.5217681,1090,191,1686
17043841313,2872,588.3528588,678.459282,2081,63,378
17043841314,6288,1431.901046,1301.34413,4275,111,687
17043841315,3371,664.8748686,451.8094111,1506,277,861
17043841316,3555,843.0109238,901.275441,2631,55,359
17043841318,2835,643.4435915,534.0036257,1727,61,520
17043841320,2613,549.3368382,248.6521336,878,145,734
17043841321,2391,554.1018169,461.5934589,1450,94,201
17043841322,4326,1011,579.0000003,1612,230,808
17043841323,3102,704.0232627,571.0154976,1699,150,464
17043841324,2683,643.7240615,507.5436556,1603,89,316
17043841325,5535,1354.746398,1088.676237,3356,133,654
17043841326,3356,708.9316088,1067.768875,2548,44,283
17043841327,4366,1091.714786,1117.1391,3210,42,344
17043841401,6894,1359.8874,1378.896185,3579,137,2772
17043841403,3899,1049.577363,1061.710267,3117,78,416
17043841404,3223,820.2496782,920.8858362,2649,22,312
17043841501,5927,1089.680149,595.8371291,1720,225,3763
17043841503,3600,624.8032472,206.9401715,476,23,3002
17043841504,2970,546.3900181,331.9284755,1016,86,1754
17043841603,4709,987.5259637,955.1102602,2680,81,1664
17043841604,4169,958.1341481,528.5024387,2116,255,1234
17043841605,3552,808.6284896,581.7525877,1959,81,1204
17043841606,2065,529.826458,489.2293934,1597,52,196
17043841607,4884,1276.59807,926.7424428,3050,162,1210
17043841704,4609,1050.521431,1227.074667,3272,382,315
17043841705,5858,1260.81475,769.3664567,2752,337,1074
17043841706,4564,871.7869922,391.1097905,1331,327,1182
17043841707,3305,542.802735,265.025628,1063,346,916
17043841708,4594,777.8639305,429.4743721,1910,757,1160
17043841801,5305,1149.75096,1496.046972,4245,80,253
17043841802,5515,1233.290746,1593.530995,4525,77,377
17043841901,2467,700.4156844,769.0747536,2134,17,131
17043841902,4088,626.2850269,660.8925761,3100,136,268
17043842000,4400,1380.107375,1131.644977,3871,5,188
17043842100,5891,1757.062124,1363.352169,4918,161,292
17043842200,4731,1452.97229,1118.628443,3986,171,252
17043842300,3584,1102.667981,837.7423535,3099,77,174
17043842400,5062,1275.233119,988.0815987,3635,296,354
17043842500,3578,980.3261242,948.1829947,2973,73,209
17043842601,4107,1080.103922,1264.500551,3364,79,207
17043842602,4335,1123.748866,1485.222052,3794,47,170
17043842603,4359,1093.368728,948.5691834,3196,312,405
17043842604,4383,1225.901098,1075.050894,3398,359,252
17043842605,4289,1199.901198,1092.463732,3389,149,290
17043842702,4479,1256.759529,915.5555311,3265,276,392
17043842703,4039,1119.149288,1058.796396,3193,79,254
17043842704,5215,1428.649718,990.4446968,3662,442,414
17043842706,4787,1366.047441,1194.980798,3901,118,328
17043842708,2551,743.5000005,748.0000002,2032,32,154
17043842709,3471,939.5000008,599.0000003,2176,254,440
17043842710,3805,1089.501301,850.9855728,2658,274,360
17043842711,2810,843.5000001,814.0000003,2288,44,157
17043842800,4781,1405.481155,1107.723048,3883,37,369
17043842900,6022,1456.456502,1203.345562,4887,165,487
17043843000,4087,1104.395011,834.2006859,3151,168,429
17043843100,3970,879.2087461,540.7607836,2093,366,1192
17043843200,5335,1187.516136,768.6544168,2926,269,1733
17043843301,4020,917.2939551,704.8783183,2458,135,1082
17043843302,2959,764.9948315,637.1103856,2350,64,355
17043843400,3492,955.7969416,744.4973724,2720,81,404
17043843500,5528,1655.307014,1095.563309,4395,167,484
17043843601,3426,874.4175004,670.4967069,2477,125,519
17043843602,3106,953.8719026,656.8425527,2619,27,261
17043843700,4373,1249.996004,971.8819464,3590,49,408
17043843800,3433,974.7219832,692.4541953,2709,95,419
17043843900,4216,1150.825116,1017.009864,3573,42,283
17043844001,3716,938.4621132,1020.719185,3109,36,237
17043844002,4205,1289.074547,1181.66669,3644,23,231
17043844100,4077,1119.076265,1023.176949,3522,47,262
17043844201,5822,1481.009192,1077.335321,4099,233,728
17043844202,2741,746.4773019,653.594555,2096,36,218
17043844304,4077,849.0169885,495.9261897,1825,211,444
17043844305,3962,997.5392415,654.9216226,2678,350,229
17043844306,5956,1221.517119,540.4236646,2271,749,1311
17043844307,3749,886.185457,535.7899915,1817,297,557
17043844308,2383,486.8333334,320.5000003,1421,222,183
17043844309,2390,655.2335306,572.3103551,1648,116,154
17043844310,2417,509.542836,272.0275548,1244,203,183
17043844401,4075,1093.311122,1021.82918,3044,317,239
17043844402,4670,1145.407621,1183.654615,2575,274,349
17043844501,3277,792.4575264,758.9642175,2434,106,327
17043844502,3247,927.0000004,1040.333333,1953,92,103
17043844601,3627,855.2816966,1233.672984,2603,88,286
17043844602,5286,1314.12465,1385.901121,3785,248,384
17043844701,4265,1063.332283,875.5985482,3221,100,521
17043844702,5601,1259.658189,1568.523866,4299,90,303
17043844801,4376,1240.194169,988.5317402,3676,24,329
17043844802,3472,929.4695409,788.4050428,2929,36,271
17043844901,3716,1096.879123,787.0121778,3123,66,251
17043844902,4229,1308.422241,1012.258703,3637,42,159
17043845000,5458,1392.556224,1117.111505,4249,151,600
17043845100,6522,1649.145897,1706.331481,5273,60,337
17043845200,4847,1052.897057,1311.451072,3792,59,219
17043845300,3166,688.0097931,1084.632752,2683,18,151
17043845401,3656,846.3231484,1014.550569,2448,55,210
17043845402,3060,747.3671498,871.2690826,1981,116,227
17043845502,5413,1089.416872,780.5035285,3639,354,563
17043845505,4066,988.5146564,942.0282894,2673,278,452
17043845506,3995,848.7733547,585.3873797,2347,232,780
17043845507,3423,951.9915517,994.0553,2885,40,248
17043845508,3753,1004.809732,1025.860872,2864,51,217
17043845509,3334,907.6454285,695.9415259,1989,79,223
17043845510,3308,636.6666672,430.5000001,1754,274,307
17043845601,4354,1161.377559,786.0502648,2981,377,589
17043845602,4965,1455.974093,1058.160621,4075,119,312
17043845701,3935,1163.579583,915.1888431,3248,100,270
17043845702,4839,1430.224398,1307.80862,4044,76,286
17043845703,4582,1259.933527,932.2890173,2802,592,487
17043845704,4896,1298.603763,1008.541322,3439,450,486
17043845802,3689,1034.291222,918.2815159,2872,66,245
17043845803,5649,1227.377518,817.1925163,2865,1569,564
17043845805,4145,926.1998329,937.1155846,2861,150,491
17043845807,6100,1491.355032,1778.01047,4616,171,395
17043845808,3868,1038.5,858.1666672,2617,63,305
17043845809,4374,1135.000001,943.8333335,2972,241,300
17043845810,4067,948.4276649,822.9836198,2688,369,437
17043845811,3891,862.3234569,745.8492801,2799,156,471
17043845901,3418,800.4326563,1056.983446,2313,103,209
17043845902,3489,755.3266266,929.25812,2499,95,257
17043846002,4737,1331.447228,1026.473533,3676,255,326
17043846003,4490,1194.250202,946.6058166,3512,158,348
17043846004,3756,817.7297897,659.4444904,2786,182,430
17043846102,4606,1068.528377,671.2695987,2380,566,631
17043846103,5257,1454.272861,1075.526386,4028,161,340
17043846104,4359,1193.545155,839.9135555,2641,209,459
17043846105,3499,999.0245506,782.1208964,2690,59,225
17043846106,3639,983.2969888,760.959474,2376,127,280
17043846201,5855,1604.978129,1224.534275,3746,566,444
17043846202,6426,1609.767912,1165.446644,3862,339,402
17043846203,4383,1276.074606,1018.5866,3046,104,218
17043846205,3708,1012.733764,1007.273345,2540,74,183
17043846206,4244,1248.6237,983.3011505,3385,120,339
17043846207,5345,1567.721775,1325.518229,4216,77,343
17043846208,3179,924.4859533,913.0279426,2644,29,122
17043846209,4167,906.8387861,907.480191,3206,83,282
17043846304,6258,1694.979806,1315.091046,3424,155,296
17043846305,5687,1595.836291,1035.746262,3951,330,639
17043846307,4752,1167.058554,678.5585169,2853,505,619
17043846308,3825,793.6226032,392.7595773,1696,538,903
17043846310,4551,1022.985016,428.0668848,2022,751,1302
17043846311,5232,1453.45726,851.2088104,3116,714,795
17043846312,4506,1185.857878,772.9241332,3373,252,325
17043846313,5021,1423.808789,1074.575866,3462,187,226
17043846314,3332,950.3976045,693.3371804,2603,91,355
17043846315,4226,1246.507244,1054.682404,3396,112,309
17043846404,6135,1532.080785,1039.719346,3760,482,770
17043846405,3899,1011.514633,948.6185627,2725,104,248
17043846408,4291,994.5000002,637,1556,276,302
17043846409,4529,1193.776654,886.7354474,2437,257,538
17043846410,5071,986.17733,523.0241128,2037,759,688
17043846411,5312,1037.318507,420.5930521,1986,621,609
17043846412,4726,1256.611754,725.017131,2972,311,405
17043846413,3708,970.8411625,836.566459,2667,211,219
17043846504,6350,1647.062318,1272.382573,4398,459,732
17043846507,3166,678.4658885,314.5374551,1252,428,376
17043846509,5876,1078.963117,367.7979478,1763,936,735
17043846510,3271,727.9999995,331.1666667,1386,421,532
17043846511,6565,1624.418733,797.2168483,3023,913,1781
17043846513,2766,701.5000003,522.6666671,1379,178,171
17043846514,4159,1113.166667,514.1666668,1538,334,258
17043846515,5420,1380.354658,576.7296145,2425,700,1463
17043846517,6116,1607.47658,768.0278474,2942,818,582
17043846518,3648,1084.381867,739.5043419,2495,187,299
17043846519,3191,763.9884299,415.6132078,1536,245,310
17043846521,5036,1519.709693,1262.730313,3811,148,271
17043846522,4046,932.7666045,587.2737433,1721,290,347
17043846523,2775,829.4271392,708.1458634,2375,43,165
17043846524,4709,1251,929.3333335,2748,286,297
17043846603,4070,554.0668637,252.9743866,836,78,2969
17043846604,3697,648.0214601,480.6544886,1700,69,1609
17043846701,4159,708.7433567,421.4804743,1445,110,2286
17043846702,3872,711.3054311,475.3801088,1665,117,1731
17045070100,2459,166.7824663,575.2447009,2337,12,24
17045070200,1729,168.7527159,608.0183602,1660,7,19
17045070300,3906,462.3254344,1034.389264,3722,18,72
17045070400,5270,612.4475842,1308.261132,4973,28,84
17045070500,3502,402.4852251,1272.387266,3313,18,26
17047956900,2153,138.7513534,542.8278924,2096,4,12
17047957000,2037,156.1820223,790.6614528,1969,7,21
17047957100,2055,171.2088435,712.7044076,1929,11,30
17049950100,3910,325.643318,1471.453123,3786,5,36
17049950200,5196,525.1676475,1929.448631,4862,12,111
17049950300,4130,336.1293349,1470.727722,3936,10,52
17049950400,3649,289.6592859,1255.698542,3466,16,35
17049950500,4629,328.4881443,1708.210293,4432,5,57
17049950600,5499,691.1092679,1944.475048,5152,34,112
17049950700,3587,327.5586407,880.9161522,3205,43,149
17049950800,4068,416.7509324,1053.44729,3522,30,320
17051950500,2670,282.6210345,873.596693,2572,5,43
17051950600,2328,227.0317327,785.7817772,2241,10,22
17051950700,3913,458.5250405,1103.799897,3733,13,36
17051950800,5600,496.4140155,1226.356021,4211,726,484
17051950900,2031,195.2235618,493.0707637,1873,38,32
17051951000,2045,257.2590364,730.2270755,1984,4,18
17051951100,2901,226.4255801,1050.667774,2811,1,22
17053961600,1745,206.3397933,563.0620156,1562,2,109
17053961700,1840,173.538368,696.4386574,1738,4,50
17053961800,4628,448.561917,1324.457243,4091,38,230
17053961900,1750,161.7335514,604.6949884,1603,5,54
17053962000,3571,392.4930375,1127.513763,3271,27,111
17055040100,3025,539.8296391,890.1424542,2810,14,68
17055040200,2979,534.3108907,973.5826016,2807,4,30
17055040300,3046,448.8382627,721.9028841,2878,15,26
17055040400,3636,591.2636325,957.6847331,3400,13,51
17055040500,3053,473.5972648,878.6782888,2913,15,41
17055040600,2640,381.2407379,711.312242,2392,20,75
17055040700,4370,627.4406969,1084.366115,3971,14,122
17055040800,3259,492.4221227,1042.634819,3098,17,29
17055040900,2313,329.0577578,536.770226,2133,9,37
17055041000,2541,336.7929234,609.5360692,2320,29,44
17055041100,3298,485.1430935,968.8976974,3025,13,83
17055041200,3644,474.7296468,1223.491872,3463,18,36
17057952800,2658,456.6144568,575.811226,2501,5,53
17057952900,3028,654.4143936,855.7871967,2910,3,29
17057953000,2120,202.6320309,442.6816713,2030,10,30
17057953100,2301,396.1459941,659.650158,2194,3,29
17057953200,2570,537.4942937,648.1164436,2462,7,15
17057953300,3278,799.0565606,758.051265,3081,34,57
17057953400,1724,264.1541174,211.8258902,1569,49,37
17057953500,4273,598.306092,531.4961573,2864,951,354
17057953600,4409,943.736263,762.9200478,4080,40,53
17057953700,2320,446.7103767,568.7166212,2212,14,16
17057953800,2454,434.5649295,623.7831587,2331,7,24
17057953900,2474,346.5344424,616.6279135,2382,2,41
17059972700,2304,398.7195833,699.7145667,2198,12,12
17059972800,2642,422.7804173,784.2854336,2485,14,41
17061973600,3082,334.0866063,909.9030678,2966,8,21
17061973700,1588,170.1740751,319.1500296,1483,1,21
17061973800,1619,211.1056033,552.6346979,1564,1,7
17061973900,2315,233.8609431,510.8578926,2214,2,14
17061974000,3381,440.2293082,1015.997778,3224,11,43
17063000102,8255,1340.65566,1695.467235,6268,214,1349
17063000103,7593,1142.6458,1453.688733,5910,236,1027
17063000200,6864,1113.98931,1916.85127,5580,179,731
17063000300,3350,538.6632783,663.6477966,2457,33,684
17063000400,5675,992.4923819,1469.77269,4647,102,665
17063000500,2799,507.355082,935.7904782,2509,3,184
17063000600,2826,437.3554245,823.8700915,2537,12,181
17063000700,6113,1033.844715,1688.630008,5463,36,360
17063000800,5465,846.4915345,1293.067639,4839,29,342
17063000900,3593,641.5068163,888.2140643,3262,21,189
17065973100,3023,408.7400103,900.8604547,2827,29,58
17065973200,2367,292.4157736,792.1857474,2259,8,14
17065973300,2603,320.1775498,955.6204657,2488,4,24
17067953700,2079,231.7419356,739.2244625,2008,6,21
17067953800,2598,321.1915281,742.8106418,2351,2,116
17067953900,1802,277.2164082,514.3318956,1724,5,29
17067954000,2259,314.1069295,727.3263482,2104,20,41
17067954100,3164,508.8870067,850.5576695,2953,27,58
17067954200,2270,341.3953103,751.0298902,2149,4,25
17067954300,3448,370.7222269,1095.800246,3310,9,28
17069970900,2071,269.2876669,579.028977,1919,10,36
17069971000,1578,286.1761305,593.5226065,1455,3,29
17071973300,1999,400.5868952,590.9030473,1872,18,27
17071973400,1701,350.2852458,523.7935284,1623,6,31
17071973500,2687,403.7945262,805.803425,2565,6,54
17073030100,5757,1107.446741,1321.036635,4966,56,438
17073030201,4496,793.4147405,1340.518255,4169,18,143
17073030202,3823,578.6792247,1236.238075,3569,19,80
17073030203,4430,774.3534862,1528.783564,4086,19,180
17073030301,3711,641.3034664,1150.249437,3391,31,116
17073030302,3464,695.9605689,1057.530556,3205,5,103
17073030400,2482,431.1881414,789.8509545,2355,11,67
17073030500,2330,367.3027182,779.8761872,2195,7,58
17073030600,2781,489.9414904,471.5462584,2096,107,459
17073030800,3552,458.7997261,384.2568653,2334,467,585
17073030900,3570,661.9087879,534.119672,2732,178,530
17073031000,3470,741.6935229,838.3634778,2953,123,277
17073031100,2613,430.480481,662.5489332,2420,23,74
17073031200,2805,465.4063328,893.2446112,2623,14,60
17075950100,2528,244.5384952,767.5228446,2291,38,84
17075950200,3586,339.5599676,1318.583596,3286,18,112
17075950300,3179,257.7564572,1280.240665,2993,13,73
17075950400,3227,296.3715179,767.6970653,2708,50,284
17075950500,3795,359.104484,1236.508363,3359,48,181
17075950600,3490,217.254515,687.2338318,2289,32,1044
17075950700,2752,292.9456333,994.5600313,2475,25,131
17075950800,2327,145.7490829,825.3182807,2201,4,65
17075950900,2193,208.9796651,759.8196414,2000,3,111
17077010100,3366,468.4078012,1091.046723,3185,4,55
17077010200,3850,545.9489067,1026.787772,3407,111,95
17077010300,2759,506.5985274,812.6558075,2607,10,54
17077010400,4298,728.0924296,1343.540948,3834,152,100
17077010601,1970,420.7207006,561.747835,1747,34,98
17077010602,3288,633.1518939,722.9507739,2389,524,159
17077010700,2991,555.820627,550.2139942,1972,636,181
17077010800,3345,901.1189202,348.4658118,1987,723,369
17077010900,2364,608.4095007,249.9373242,1030,1065,126
17077011001,1653,430.868435,316.6022284,1218,188,47
17077011002,4495,1615.339311,592.2305308,3113,618,199
17077011100,2604,571.8581544,109.2831381,1267,667,168
17077011200,5091,998.3094683,274.7116189,2031,1663,420
17077011400,3057,596.16839,244.7306928,1947,529,200
17077011600,3721,1093.745602,827.7446769,3093,128,128
17077011701,1354,317.8795314,223.2091597,916,133,181
17077011702,2768,521.8951388,171.4743005,1770,413,257
17079977300,2830,209.0507247,851.2839028,2719,5,24
17079977400,2671,336.8825784,769.2221042,2528,11,45
17079977500,3786,435.060351,1465.070967,3687,7,15
17081050100,4142,517.8045089,1424.42625,3843,45,66
17081050200,3077,374.0558399,1033.35605,2950,10,21
17081050300,4243,598.8806576,1451.696596,4002,39,41
17081050400,4733,411.1438612,1088.564158,3973,410,168
17081050500,3724,586.2716781,1047.737994,3048,323,72
17081050600,3084,531.381081,833.462715,2576,195,66
17081050700,3669,539.1341935,961.595119,3114,146,104
17081050800,4155,536.9443544,1359.055384,3861,36,71
17081050900,2351,311.2810146,219.0447686,1302,678,147
17081051000,1356,210.2104439,141.9671469,540,642,80
17081051100,2579,358.0590345,448.4271532,1973,318,63
17083010100,5152,580.2656166,1335.884582,4824,38,65
17083010200,3320,452.0520982,1079.27141,3099,24,67
17083010300,3602,589.8353022,1052.288249,3297,73,65
17083010401,6098,899.144296,1756.642319,5741,6,81
17083010402,1877,273.7188449,685.0679554,1779,1,29
17083010500,1463,285.5273081,513.3020209,1365,15,20
17085020101,1778,344.1067133,577.9588847,1718,5,25
17085020102,2460,335.5167748,645.1515028,2335,4,48
17085020200,4800,820.8705626,1210.329777,4455,31,150
17085020300,4909,1302.162977,1130.925338,4326,28,398
17085020401,2197,599.2268534,729.4040401,2043,8,55
17085020402,2896,538.7724708,795.2716063,2681,22,92
17085020500,2995,452.8436498,899.4588533,2796,16,88
17087977600,4332,421.3512622,1243.672645,4072,16,51
17087977700,3067,366.8385283,1041.004131,2901,10,49
17087977800,3462,387.4463269,974.4931256,3228,27,75
17087980000,2447,62.2433561,202.9213035,694,1378,377
17089850101,6608,1094.343472,564.0887285,2428,273,3323
17089850103,6034,1227.369384,1212.822252,4061,169,907
17089850105,6895,1517.958128,1310.454982,4417,264,957
17089850106,7801,1520.826796,1621.659336,5203,208,1667
17089850201,4156,532.2727996,206.1917003,675,104,3151
17089850202,6823,718.432209,240.5034557,815,203,5687
17089850301,7667,973.3301989,393.6005217,1311,921,5251
17089850302,4788,739.524261,429.8275586,1792,375,2316
17089850400,2553,640.3078802,564.1165159,1819,165,454
17089850500,3954,945.6170875,706.0053514,2868,114,699
17089850600,7443,1685.132703,1784.951521,5278,261,1214
17089850703,2128,368.110726,652.0442663,1766,8,289
17089850704,4916,1424.711226,1856.503563,4698,27,101
17089850705,9050,1526.699366,2182.911591,6780,251,1470
17089850706,1922,473.2119555,621.2254996,1736,9,104
17089850707,8375,1264.042447,1460.519376,6183,182,1062
17089850708,4473,846.184783,786.8658171,2683,155,822
17089850709,3862,809.8661075,1103.987109,2940,98,358
17089850710,7261,1178.501536,1123.547876,4328,368,1731
17089850711,4808,815.2089167,1143.640009,3465,85,547
17089850800,6968,1358.17989,529.801567,2151,299,4255
17089851000,6693,1246.72492,708.4247881,2868,593,2789
17089851101,4377,785.9418412,368.2417518,1446,308,2396
17089851102,3710,723.0608417,374.6249189,1338,222,1981
17089851301,3843,531.5278594,165.2932673,640,243,2841
17089851302,3203,500.3728004,144.2716503,366,234,2481
17089851400,6806,836.4450289,224.0997847,1032,353,5206
17089851500,1049,132.550854,41.19662242,188,92,710
17089851600,6623,1052.637983,461.1197541,1831,516,4018
17089851801,8379,1514.646336,1343.178474,5095,362,2103
17089851904,7754,1419.546686,1209.017274,3459,462,3219
17089851907,7921,1557.29752,1167.841128,4418,319,2001
17089851908,5121,987.6755035,558.1772708,1917,414,2246
17089851909,4367,1042.109953,695.9139587,2260,245,1464
17089851910,3927,935.6019833,708.6262393,1955,302,1395
17089851911,5317,1036.712472,970.395848,3209,197,740
17089851912,3358,752.9190395,853.4319694,2359,111,447
17089851913,5668,1378.67539,1269.599828,4012,123,649
17089852001,4492,814.8222861,1117.701855,3304,77,816
17089852002,6722,1613.287672,1396.69249,5241,90,863
17089852004,2911,626.2460142,976.8749223,2364,8,165
17089852005,4902,1227.551313,1473.147173,4316,34,260
17089852101,7015,1439.450697,2021.03532,5502,91,464
17089852103,6526,1403.17631,1865.086828,5341,77,391
17089852104,2986,643.3831948,650.0216906,2040,68,431
17089852201,4832,1357.325103,1044.270893,4028,88,456
17089852203,4997,980.3335204,748.9651494,3199,140,1267
17089852204,4467,844.2075632,841.4168144,3295,293,501
17089852300,2052,496.4356937,391.7429882,1666,41,232
17089852403,5111,875.0486398,1640.496464,4536,11,338
17089852404,2545,497.90315,813.9316283,2176,30,118
17089852405,3112,692.4740789,958.8556853,2792,28,164
17089852406,2874,598.0416149,906.8890406,2472,29,224
17089852407,3513,576.8527037,1084.111054,2979,39,182
17089852408,4754,1060.680527,1500.313965,4229,30,259
17089852500,6500,1832.833334,1428.5,5232,56,833
17089852606,4584,1287.796083,1443.356237,4123,21,237
17089852607,3611,1053.333028,916.0375046,3100,27,250
17089852608,3703,1156.704223,1027.60626,3352,26,166
17089852700,7086,1987.000001,1440.666667,5650,180,897
17089852803,4992,1347.757783,1008.531886,3819,307,560
17089852805,5552,1415.261499,1227.140261,3864,227,1076
17089852806,6814,1798.369771,1620.271167,5424,224,515
17089852807,3897,891.5933911,1043.137774,3000,199,390
17089852808,7022,1867.739943,1708.528893,5644,216,675
17089852903,5193,1119.683701,673.4496635,2435,692,1735
17089852904,2079,294.3875973,59.15484411,180,218,1631
17089852905,4684,850.6372594,283.4898462,1093,640,2780
17089852906,5176,985.9844014,573.3290612,2226,555,2041
17089852907,4930,924.6287213,427.5812888,794,426,3583
17089853001,3586,839.6869149,423.6314361,1987,349,980
17089853004,3228,716.8674309,519.3152117,2235,142,679
17089853005,5521,1276.249572,527.554667,1886,940,2365
17089853006,3343,744.943974,370.3928342,1134,366,1546
17089853007,5574,1044.956463,264.3152804,1030,855,3230
17089853008,4122,775.5433765,293.9515999,1005,578,2270
17089853100,2793,518.7017621,191.583189,690,238,1740
17089853200,6044,941.3296987,269.9014515,1037,798,3835
17089853300,3745,559.6536816,184.6655461,437,113,3125
17089853401,2189,283.8536898,32.77623095,108,140,1918
17089853402,4527,532.277948,63.82221288,181,161,4132
17089853500,4530,641.113166,77.02969266,212,288,3994
17089853601,3002,340.35068,70.46508071,263,138,2559
17089853602,3478,455.6753299,74.47793207,197,384,2843
17089853900,5744,1432.40625,806.1160126,3469,381,1580
17089854001,4099,1024.954999,884.2821895,2485,258,1188
17089854002,5676,1056.318712,650.0491125,2313,600,2542
17089854100,4117,529.2280802,140.8988231,626,228,3206
17089854200,4700,591.1727457,182.1692355,648,245,3724
17089854301,5371,651.4615742,154.2707546,493,234,4586
17089854302,3970,533.1144484,152.3100837,598,199,3110
17089854401,2727,372.3562053,176.1456709,695,370,1605
17089854402,3726,758.0630092,329.63942,1370,563,1349
17089854403,6710,1148.821587,377.1867209,1635,1232,3391
17089854504,7941,1734.671778,2525.520159,6725,143,611
17089854505,7821,1534.562922,1939.030696,6824,56,417
17089854506,3887,831.0888145,1011.584451,2986,122,418
17089854507,5722,1144.409058,1430.66186,4846,59,477
17089854508,5861,1288.708124,1107.660401,3396,500,1486
17089854509,6781,1563.224289,1529.511824,5017,355,892
17089854600,3976,564.9929083,201.5974235,953,561,2250
17089854700,2345,362.6879773,120.9349301,690,349,1207
17089854800,7998,1981.001683,2305.197281,6897,76,438
17089854900,5433,948.9934533,550.9258612,2033,694,2351
17091010100,2450,253.5204201,831.6499786,2161,8,180
17091010201,2101,279.0196884,632.427764,1869,31,93
17091010203,4597,702.0417092,1185.52225,3965,93,309
17091010204,5261,844.1354177,1453.746079,4567,134,325
17091010300,3671,536.0000002,1238.666667,3378,9,143
17091010400,5011,763.9652553,1834.209193,4578,30,177
17091010500,6718,1174.240208,1978.597181,5409,482,358
17091010601,5529,902.3623685,1318.68281,4511,282,342
17091010602,6137,940.424288,1223.957119,4375,569,704
17091010701,4648,875.4698375,1016.50348,3180,772,346
17091010702,6860,1060.069875,1473.105793,5292,433,729
17091010800,3624,588.0218388,768.2848761,2397,474,534
17091010900,4294,510.5285534,1104.034066,3361,86,630
17091011000,1847,650.2403004,58.89624594,183,1353,244
17091011100,1873,221.3381653,521.1688547,1413,46,339
17091011200,2024,343.144198,684.4394563,1647,114,161
17091011300,2091,409.9971521,505.6561105,1649,198,174
17091011400,1623,356.3102191,199.3242192,569,651,331
17091011500,1987,574.7997313,82.45827467,173,1369,366
17091011600,1589,466.2327285,27.12064336,102,1195,202
17091011700,3151,509.6704643,323.9746585,1497,901,591
17091011800,2653,409.6403587,490.497521,2011,156,317
17091011900,1317,188.0002917,257.4619737,996,61,182
17091012000,4927,688.5348331,911.6087508,3526,746,376
17091012100,3352,599.1339486,686.2652468,2217,472,475
17091012200,3215,641.4643497,636.5571013,1680,870,511
17091012300,4080,780.5148684,174.8300853,684,1883,1346
17091012400,4548,929.320454,346.6210223,1330,1561,1493
17091012500,2103,424.3887664,293.8785468,1179,506,298
17091012600,4221,558.6363812,1325.520704,3692,88,244
17093890103,5506,1228.998683,835.5415153,3529,578,903
17093890104,6050,1372.271287,792.9601598,3221,815,764
17093890105,9032,1874.941779,1555.542159,5459,936,1381
17093890106,4966,1057.42915,1139.736733,3790,179,692
17093890107,4869,991.4588108,987.1312639,3325,334,721
17093890108,5473,1079.951771,1434.519863,4252,241,607
17093890201,4416,896.0040834,680.6318095,2344,194,1644
17093890202,3089,611.0527704,538.0033169,1592,162,1204
17093890301,6159,1398.023622,1074.393701,3699,468,1567
17093890302,6091,1415.109814,1339.698208,4150,261,1326
17093890401,6290,1080.166667,1349.000001,4668,339,963
17093890402,9883,1835.421709,2230.957122,7325,631,1397
17093890403,5970,1239.276397,1014.014333,3624,598,1278
17093890404,9887,2118.968562,1270.695214,5026,1041,2977
17093890501,9398,1613.836475,1337.179051,4794,780,3281
17093890502,4638,807.6635255,906.1542832,2824,109,1487
17093890601,4513,808.8342607,1256.16198,3741,127,464
17093890602,5700,856.1657396,1647.338021,4654,170,570
17093890701,5364,1163.511254,692.1183999,3081,718,1206
17093890702,5527,971.0803123,932.7228737,3382,609,1075
17093890703,9048,1433.500001,1873.666667,6210,737,1620
17095000100,3011,435.7701754,819.5534353,2818,4,83
17095000200,2985,581.7430126,916.8250248,2805,24,78
17095000300,4134,1100.416895,808.967594,3378,276,284
17095000400,4873,1199.819518,1163.87044,3833,556,212
17095000500,5462,1051.191783,807.5859657,3356,1353,502
17095000600,3497,843.6706047,591.1585869,2614,342,282
17095000700,1901,375.0635697,283.4325068,1483,159,143
17095000800,2391,399.0838247,141.7990946,1473,289,273
17095000900,2047,229.5146794,82.99117331,1093,401,358
