Unit 1,Unit 2,Shared perim (meters)
17031063200,17031061901,249.9874005
17031063100,17031063301,0
17031063100,17031061901,0
17031420500,17031420700,404.9967308
17031420500,17031420800,0
17031420500,17031420600,606.6546747
17031420500,17031420400,606.7311394
17031420500,17031836200,0
17031420500,17031400300,405.7120107
17031381500,17031381700,0
17031381500,17031381400,740.9469905
17031381500,17031835800,134.4300734
17031081500,17031839100,0
17031081500,17031081403,491.0594798
17031081500,17031081600,1019.283342
17031081500,17031081401,377.6407399
17031081500,17031081300,0
17031081500,17031081201,328.2382899
17031811500,17031811100,0
17031811500,17031811401,2099.525911
17031811500,17031811701,1015.811455
17031811500,17031811600,3261.9794
17031811500,17031760802,1065.322486
17031816100,17031814800,819.1431925
17031816100,17031817900,1504.940755
17031816100,17031814700,804.7119143
17031816100,17031813200,979.7599968
17031816100,17031817600,812.9166676
17031816100,17031816000,1774.345502
17031816100,17031812900,0
17031816100,17031817500,685.83056
17031300500,17031301701,405.1331154
17031300500,17031301802,501.9019085
17031300500,17031300600,809.5841371
17031300500,17031843400,464.5574669
17031300500,17031292400,200.0626893
17031817300,17031817500,1119.889387
17031817300,17031817200,1858.369088
17031817300,17031817400,0
17031817300,17031816402,619.1424514
17031818700,17031819300,425.0552529
17031818700,17031818800,2404.129187
17031818700,17031815800,2447.588609
17031818700,17031818600,1216.289906
17031050800,17031051000,0
17031050800,17031051100,401.9284319
17031050800,17031051200,0
17031050800,17031050900,404.5847027
17031050800,17031050700,405.1303991
17031050800,17031050500,402.3288699
17031050800,17031050600,0
17031222800,17031230300,268.6588305
17031222800,17031230200,0
17031222800,17031230400,15.32671302
17031222800,17031222700,414.8169672
17031222800,17031222900,399.3804037
17031210400,17031200200,0
17031210400,17031220702,371.6560156
17031210400,17031210502,404.3563786
17031210400,17031200100,863.1831442
17031210400,17031210501,406.9173209
17031210400,17031831100,0
17031210400,17031161200,53.48149087
17031210400,17031161300,612.0737094
17031210100,17031210700,615.22766
17031210100,17031831100,811.4834464
17031210100,17031843700,889.217637
17031081700,17031839100,367.8727256
17031081700,17031081600,1015.926474
17031081700,17031081800,1008.760839
17031081700,17031081000,367.3848856
17031081600,17031839100,127.1873614
17031081600,17031081201,0
17031081600,17031081000,0
17031081900,17031081800,738.9102066
17031081900,17031838300,426.5250587
17031081900,17031842200,437.3532532
17031081800,17031839100,342.2237375
17031081800,17031280100,335.775095
17031081800,17031081000,265.0198607
17031081800,17031838300,472.3274038
17031081800,17031842300,942.6657624
17031081800,17031842200,100.4000866
17119403701,17119403533,1707.369272
17119403701,17119403531,7953.683708
17119403701,17119403702,14476.41009
17119403701,17119403601,4812.85531
17119403701,17119403122,4028.420638
17119403701,17119403002,3603.602233
17119403701,17119402900,2229.222078
17119403701,17119402803,0
17119403701,17119403802,9411.654802
17119403701,17119403801,9704.027618
17119403702,17163504359,9735.175431
17119403702,17119403532,6694.331478
17119403702,17119403604,4947.15998
17119403702,17119403531,2996.042804
17119403702,17119403603,10322.57302
17119403702,17119403601,13234.19303
17119403702,17005951500,6513.527251
17119403702,17005951400,3180.654336
17119403702,17119403802,9459.805551
17119404100,17163504502,325.9324599
17119404100,17119400700,2268.774422
17119404100,17119400200,9723.677053
17119404100,17119400951,0
17119404100,17119400904,4195.083945
17119404100,17119401905,10539.35642
17119404100,17119401000,1561.794779
17119403603,17119403604,2756.172476
17119403603,17119403601,1725.570969
17031230800,17031231200,0
17031230800,17031231100,164.1621353
17031230800,17031836600,241.2198292
17031230800,17031230700,806.7113712
17031230800,17031230900,1009.414912
17031230800,17031230300,194.1012998
17031230800,17031230400,0
17031230700,17031842100,0
17031230700,17031231200,808.0517909
17031230700,17031231100,0
17031230700,17031230600,802.6188633
17031230700,17031230300,0
17031230700,17031230400,798.8892351
17031230700,17031230500,0
17119403533,17119403532,1060.319695
17119403533,17119403502,5090.945514
17119403533,17119403401,0
17119403533,17119403534,4734.145042
17119403533,17119403531,3009.980224
17119403533,17119403122,2423.914264
17119403533,17119403121,2533.347741
17031230900,17031836600,405.407666
17031230900,17031240900,812.3370311
17031230900,17031230300,87.50820348
17031230900,17031230200,533.3468128
17031230900,17031230100,0
17031822602,17031823200,1243.706519
17031822602,17031823102,0
17031822602,17031822801,1648.725257
17031822602,17031822802,0
17031822602,17031823002,2037.468566
17031822602,17031822702,407.300956
17031822602,17031823001,602.206066
17031822602,17031822601,2229.473392
17031823304,17031823400,2776.175904
17031823304,17031823302,803.7397424
17031823304,17031823303,1616.515201
17031823304,17031750400,2037.63056
17031823304,17031740400,2675.41239
17031823304,17031750300,810.5659313
17031823304,17031740100,1827.285388
17031823304,17031720500,412.0672408
17031820104,17031820202,1191.198732
17031820104,17031820103,3041.21181
17031820104,17031819802,0
17031670500,17031660700,0
17031670500,17031671400,381.1271177
17031670500,17031671300,0
17031670500,17031835000,813.1937737
17031670500,17031670600,812.0142048
17031670500,17031835100,810.6642123
17031670500,17031670400,809.3765709
17031670500,17031611600,375.0964144
17031670500,17031611700,0
17031820901,17031821001,1622.374094
17031820901,17031821002,909.0441687
17031820901,17031820902,3542.560607
17031820901,17031820502,2845.851157
17031820901,17031650500,1220.155979
17031820901,17031640800,405.4844523
17031820901,17031640500,1636.545168
17031820901,17031640600,1624.404639
17031820901,17031640700,1614.555082
17031820502,17031823703,809.0904081
17031820502,17031822900,0
17031820502,17031821001,1625.725753
17031820502,17031820501,4579.790218
17031820502,17031640500,287.0929198
17031820502,17031820400,1401.473596
17031823200,17031823603,30.65315449
17031823200,17031823602,1162.807861
17031823200,17031823302,2577.532248
17031823200,17031823605,2768.603833
17031823200,17031823303,526.9465872
17031823200,17031740400,806.3084654
17031823200,17031823102,3435.913712
17031823200,17031822801,404.3153917
17031823200,17031823002,0
17031550200,17031825801,1200.197969
17031550200,17031825700,1973.818056
17031550200,17031540101,1353.857196
17031550200,17031550100,2265.01922
17031550200,17031540102,625.341448
17031550200,17031838800,5050.085503
17031804603,17031770202,2295.061627
17031804603,17031804609,2457.292136
17031804603,17031804608,1678.42901
17031804603,17031804709,480.8197879
17031804603,17031804713,959.7798327
17031804603,17031805105,1012.84355
17031804603,17031804714,1003.713727
17031804603,17031804109,772.501981
17031804603,17031804105,3231.001987
17031805109,17031805107,1341.37416
17031805109,17031805002,0
17031805109,17031805108,1285.900622
17031805109,17031805001,1195.526356
17031805109,17031805106,1375.499925
17031805109,17031805110,2835.84746
17031242300,17031242400,808.4694343
17031242300,17031242200,808.3785294
17031230600,17031842100,1262.354393
17031230600,17031231200,0
17031230600,17031831300,807.6291803
17031230600,17031230400,0
17031230600,17031230500,1248.611055
17031580800,17031611500,45.80369618
17031580800,17031842800,810.4149579
17031580800,17031610300,410.2225584
17031580800,17031580600,0
17031580800,17031580700,454.1058074
17031820700,17031820800,4829.398742
17031820700,17031560200,387.0436925
17031820700,17031819100,1206.768623
17031820700,17031560100,758.4526098
17031820700,17031815500,2061.048695
17031820700,17031814400,2226.633851
17031820700,17031814500,612.0060602
17031820700,17031815701,0
17031820700,17031814200,1616.981599
17031820700,17031814300,0
17031770300,17043840000,0
17031770300,17043840201,0
17031770300,17043840101,2998.710143
17031770300,17031770500,2029.831829
17031770300,17031770202,8108.104427
17031770300,17031770400,5417.421532
17031770300,17031805107,2257.597503
17031770300,17031805105,181.9362532
17031811800,17031816800,1018.354686
17031811800,17043842800,0
17031811800,17031816700,1550.675351
17031811800,17031811301,1938.095297
17031811800,17043840706,1634.897817
17031811800,17031811702,2200.845827
17031801500,17031801800,5761.373229
17031801500,17031801702,2876.388932
17031801500,17031800200,1618.703808
17031801500,17097864903,535.0052357
17031801500,17097864904,1095.917166
17031801500,17097865802,1595.408777
17031801500,17097865700,358.1853863
17031827801,17031827805,1063.178847
17031827801,17031827804,1273.639062
17031827801,17031827500,584.5464197
17031827801,17031827802,1520.32791
17031827801,17031827200,1758.683663
17031827801,17031826303,0
17031827801,17031826301,2541.030473
17031811701,17043840706,0
17031811701,17031811702,2955.461655
17031811701,17031811402,78.63166714
17031811701,17031811401,603.4231889
17031811701,17043840703,1672.204105
17031811701,17031811600,1784.130334
17031811701,17043840801,766.0620749
17031811701,17043840000,544.7475086
17031811701,17031980000,3734.349505
17031806002,17031805902,402.604885
17031806002,17031806102,2521.442818
17031806002,17031806104,2600.289807
17031806002,17031806001,119.4799829
17031032100,17031832100,533.5284194
17031032100,17031830700,958.8327861
17031032100,17031031400,808.7284346
17031032100,17031031502,400.8242045
17031242200,17031242100,807.9491595
17031824900,17031825600,3497.490426
17031824900,17031825200,203.3631039
17031824900,17031825000,810.6695545
17031824900,17031827400,37.5276763
17031824900,17031824800,5014.427209
17031824900,17031824702,2829.001675
17031828300,17031828505,0
17031828300,17031828702,2383.345691
17031828300,17031828701,1991.223814
17031828300,17031828202,805.6130877
17031828300,17031828402,2771.289971
17031828300,17031828201,1472.830604
17031828300,17031827805,3602.012005
17031828300,17031827500,2068.725512
17031210700,17031220500,406.6964718
17031210700,17031220400,203.0583615
17031210700,17031210601,354.1957347
17031210700,17031831100,49.49151372
17031061000,17031832000,401.6641677
17031061000,17031061800,0
17031061000,17031060900,431.3865211
17031061000,17031832100,400.0324069
17031818300,17031818401,3085.474867
17031818300,17031818200,107.8521128
17031818300,17031817101,1187.946505
17031818300,17031816900,1701.474951
17031818300,17031817000,104.7498343
17031818300,17031816800,3418.954992
17031817500,17031817600,1459.381717
17031817500,17031817700,163.5405173
17031817500,17031816000,1023.158368
17031817500,17031817200,211.8252818
17031817500,17031817400,934.1972424
17031817500,17031816402,0
17031820800,17031820202,858.5663122
17031820800,17031820300,337.504425
17031820800,17031560900,1712.194269
17031820800,17031560800,1620.148977
17031820800,17031560700,814.5017265
17031820800,17031835200,0
17031820800,17031560300,811.7082865
17031820800,17031560200,1039.224759
17031820800,17031819100,202.164839
17031823803,17031823901,586.8948605
17031823803,17031823805,2261.366692
17031823803,17031823806,1767.939758
17031823803,17031823001,498.1306598
17031823803,17031823702,2412.921342
17031823803,17031823703,1603.522393
17031060900,17031061901,61.4869844
17031060900,17031832000,0
17031060900,17031061800,565.8964117
17031060900,17031832100,0
17031300800,17031843500,0
17031300800,17031301600,0
17031300800,17031840800,404.394816
17031300800,17031300700,805.8475136
17031300800,17031841700,404.5778625
17031191100,17031831300,0
17031191100,17031191000,1082.433841
17031191100,17031191200,932.6962154
17031191100,17031190702,0
17031191100,17031190800,816.3953815
17031191100,17031190900,0
17031804803,17043841104,2458.812601
17031804803,17043841102,0
17031804803,17043841003,0
17031804803,17031804804,1639.182557
17031804803,17031804607,2275.341913
17031804803,17031804606,1294.116228
17031804803,17031804807,0
17031804803,17031804809,1532.032857
17031804803,17031804810,2615.169319
17031804803,17031804611,1184.13034
17031120100,17031120400,0
17031120100,17031110100,3378.622383
17031120100,17031100200,1682.725596
17031120100,17031120200,2023.575797
17031120100,17031808100,4704.934248
17031804105,17031804701,846.8608982
17031804105,17031804714,2708.073543
17031804105,17031804109,393.5537914
17031804105,17031804104,2714.247979
17031804105,17031804202,3211.461934
17031400400,17031834500,403.6065595
17031400400,17031400500,808.2169469
17031400400,17031400300,1212.52396
17031291600,17031840700,675.4476176
17031291600,17031841200,268.9673833
17031291600,17031843100,407.5252389
17031291600,17031842900,0
17031291600,17031843300,620.6065199
17031805701,17031770700,0
17031805701,17031805702,1643.504023
17031805701,17031806600,2119.378876
17031805701,17031805600,1226.837493
17031805701,17031805802,1746.811443
17031805701,17031806502,0
17031805701,17031805801,503.4722954
17031816500,17031816900,995.8945245
17031816500,17031817000,1620.209699
17031816500,17031816800,1852.385588
17031816500,17031816401,823.9948358
17031816500,17031816600,2557.255044
17031816500,17031816700,1352.551745
17031816500,17031816300,839.7516897
17031816500,17031811302,496.4021089
17031251600,17031251800,608.6543147
17031251600,17031251500,791.6310051
17031251600,17031251700,788.6201455
17031251600,17031251200,0
17031251500,17031252000,0
17031251500,17031251900,816.6345407
17031251500,17031251800,67.42912801
17031251500,17031251400,850.074137
17031251500,17031251300,0
17031251500,17031251200,812.7220418
17031251800,17031260500,0
17031251800,17031251900,758.7443437
17031251800,17031251700,624.2262203
17031251800,17031842100,0
17031251700,17031842100,810.6592741
17031222200,17031240600,0
17031222200,17031240500,425.9092481
17031222200,17031831000,317.0166141
17031222200,17031832400,396.798679
17031222200,17031832200,538.2817126
17031222200,17031221600,405.7349995
17031190100,17031190800,0
17031190100,17031190900,389.9084274
17031190100,17031200200,0
17031190100,17031190200,810.1060838
17031190100,17031200100,810.4110104
17031190100,17031151002,391.2804452
17031190100,17031161200,0
17031222600,17031230100,405.178615
17031222600,17031240800,0
17031222600,17031222700,396.9390082
17031222600,17031222500,395.3804642
17031222600,17031221200,405.3139045
17031222500,17031230100,0
17031222500,17031240800,405.317229
17031222500,17031240700,2.999004172
17031222500,17031832400,397.8151101
17031222500,17031221200,0
17161020900,17161021200,406.2383019
17161020900,17161021000,2019.446575
17161020900,17161020200,296.6911433
17161020900,17161020301,1330.675386
17161020900,17161021300,1212.007207
17161020900,17161020302,0
17161020900,17161020800,3014.984993
17161020200,17073030201,3348.993227
17161020200,17161024000,0
17161020200,17161021100,2402.425111
17161020200,17073030100,7155.414012
17161020200,17161021000,1259.856811
17161020200,17161020301,4822.840011
17161020200,17161020302,2363.079716
17161020200,17161020400,4603.801546
17161020200,17161020101,2750.767675
17161024102,17161024101,4119.53586
17161024102,17161024103,26105.68081
17161024102,17161024200,5884.485331
17161024102,17161024300,4066.559495
17161024102,17161024400,1372.127011
17161024103,17161024101,7223.735669
17031252000,17031252101,813.6136383
17031252000,17031813000,0
17031252000,17031812600,768.6793098
17031252000,17031251900,772.4981584
17031252000,17031251400,811.1466383
17031252000,17031812500,0
17031251900,17031252101,0
17031251900,17031251400,0
17161020700,17161020800,2587.140624
17161020700,17161021400,288.6676412
17161020700,17161020600,2303.73526
17031130300,17031040300,0
17031130300,17031831800,967.1849859
17031130300,17031020701,830.9225192
17031130300,17031130100,1616.640222
17031130300,17031020702,0
17031260100,17031270500,124.7746009
17031260100,17031260700,0
17031260100,17031260800,401.7430631
17031260100,17031260200,802.9424163
17031260100,17031836800,679.7759757
17031260100,17031231500,405.8537271
17031260100,17031842100,0
17031190800,17031191000,0
17031190800,17031191200,0
17031190800,17031190702,508.2780223
17031190800,17031190900,810.2479644
17031190800,17031190701,301.6942817
17031190800,17031190300,0
17031190800,17031190200,814.7324853
17091010602,17091010702,1268.595663
17091010602,17091012000,1578.658646
17091010602,17091010701,4921.143897
17091010602,17091010601,4070.077815
17091010602,17091010203,1534.441184
17091010602,17091010201,819.3263788
17031260200,17031260600,0
17031260200,17031260700,406.9686866
17031260200,17031260800,0
17031260200,17031260300,808.175159
17031260200,17031231500,0
17031260200,17031842100,407.6171167
17161024101,17073030201,9696.283938
17161024101,17161024000,8125.976986
17161024101,17161024200,2926.130437
17161024101,17161024300,3561.801938
17161020400,17161020302,3110.518803
17161020400,17161020600,4797.807377
17161020400,17161020101,5538.491209
17031190300,17031190602,0
17031190300,17031190701,814.7954325
17031190300,17031190402,810.5943052
17031190300,17031190200,810.9690384
17031190300,17031151001,0
17031190200,17031190900,0
17031190200,17031190701,0
17031190200,17031151001,406.2772498
17031190200,17031151002,407.6822669
17031828201,17031828202,2894.014201
17031828201,17031828100,0
17031828201,17031828000,2246.426815
17031828201,17031827902,29.64330972
17031828201,17031827805,0
17031061800,17031061901,156.547072
17031061800,17031832000,205.9054697
17031824300,17031824800,2570.616935
17031824300,17031824702,484.915067
17031824300,17031824701,1164.864051
17031824300,17031826800,814.1070425
17031824300,17031824400,1982.506982
17031824300,17031823603,2833.111311
17031824300,17031821300,0
17031825000,17031825302,1626.540923
17031825000,17031825200,3258.178527
17031825000,17031824507,1617.647322
17031825000,17031824505,817.7670312
17031825000,17031824602,3780.388916
17031825000,17031824702,1206.971532
17031825000,17031824701,0
17091010201,17091010500,3570.496198
17091010201,17091010601,11804.91929
17091010201,17091010203,5070.260873
17091010201,17091010204,5297.210057
17091010201,17197884006,8843.378397
17091010201,17197883304,9512.010869
17091010201,17197883904,5820.379397
17091010702,17091011400,5272.950696
17091010702,17091011500,1141.45987
17091010702,17091011600,1248.114047
17091010702,17091011700,0
17091010702,17091010800,2841.447325
17091010702,17091011800,728.8781216
17091010702,17091011900,1136.625984
17091010702,17091012000,1698.058931
17091010702,17091010701,6880.208071
17031530100,17031530600,728.2226597
17031530100,17031540102,818.6653512
17031530100,17031530501,0
17031530100,17031530200,810.2807312
17031530100,17031491300,0
17031530100,17031491400,879.6351447
17091010601,17091012000,2374.437564
17091010601,17091010500,7860.022245
17031222900,17031230400,451.9748959
17031222900,17031831200,498.2238982
17031222900,17031200402,25.79381588
17031410200,17031410800,0
17031410200,17031410600,0
17031410200,17031410700,403.4780244
17031410200,17031410100,160.4567142
17031410200,17031836300,160.2333133
17031410200,17031390500,0
17031410200,17031390600,403.3808272
17031410200,17031390700,0
17031825400,17197883514,1623.807644
17031825400,17031825505,2077.924673
17031825400,17031825304,1845.04645
17031825400,17031825501,374.7981244
17031825400,17031825303,851.6698337
17031825400,17031824122,544.6142706
17031825400,17031825302,3482.262244
17031241000,17031242600,408.5313047
17031241000,17031240900,506.740802
17031241000,17031240800,0
17031241000,17031240700,408.482917
17031241000,17031240600,0
17031818500,17031819000,3716.741865
17031818500,17031818900,0
17031818500,17031818600,1570.847269
17031818500,17043844601,0
17031818500,17031818100,172.9383056
17031818500,17031818402,1633.797991
17031818500,17043844602,1619.734466
17031818500,17031818401,1482.496396
17031824601,17031824505,0
17031824601,17031824602,3248.048408
17031824601,17031824701,814.1835115
17031824601,17031824400,1462.694645
17031821500,17031826500,0
17031821500,17031826800,4226.603486
17031821500,17031826600,595.7977261
17031821500,17031826700,615.6090148
17031821500,17031540101,1650.747911
17031821500,17031821300,1847.53914
17031821500,17031821402,325.6432108
17031821500,17031530503,1339.087098
17031821500,17031530502,921.9254978
17031821500,17031530600,484.6584266
17031821500,17031540102,303.6182701
17031823400,17031823603,2060.936173
17031823400,17031821300,36.71322295
17031823400,17031821200,297.0900616
17031823400,17031823302,2243.60044
17031823400,17031823500,3267.926943
17031823400,17031750400,63.35280172
17031191200,17031191302,817.1587965
17031191200,17031190702,816.4744269
17031191200,17031190602,0
17031190900,17031191000,387.387199
17031190900,17031200300,0
17031190900,17031200200,809.9546692
17031190900,17031200100,0
17031200200,17031191000,0
17031200200,17031200300,1155.151818
17031200200,17031220702,864.3887895
17031200200,17031200100,865.0592629
17031200100,17031220702,0
17031200100,17031151002,0
17031200100,17031161200,575.5992926
17031824505,17031824507,2441.488293
17031824505,17031824602,812.7485616
17031830005,17031830006,121.7777864
17031830005,17031830100,2234.811585
17031830005,17031829302,1023.765028
17031830005,17031829301,1621.196925
17031830005,17031830004,4578.19087
17031830005,17031828801,0
17031830005,17031829800,1615.363928
17031830005,17031829902,1618.405969
17031803608,17031804202,2677.650599
17031803608,17031803605,997.6564321
17031803608,17031803604,1209.654553
17031803608,17031803611,1334.850318
17031803608,17097864412,2428.723214
17031803608,17097864411,2423.1934
17031803608,17097864308,0
17031803608,17097864403,3229.169006
17031824800,17031827400,1372.383
17031824800,17031826902,404.5078408
17031824800,17031826901,609.7854396
17031824800,17031824702,1109.608649
17031824800,17031826800,2763.577459
17031230400,17031230300,395.2590329
17031230400,17031230500,418.2669362
17031230400,17031831200,382.245167
17031230300,17031230200,394.4960588
17031230300,17031222700,0
17031351100,17031380200,341.2145735
17031351100,17031380100,0
17031351100,17031839600,806.851694
17031351100,17031360200,828.1044772
17031351100,17031839500,0
17031351100,17031351000,527.732302
17031230500,17031831300,469.7918152
17031230500,17031831200,1234.571291
17031230500,17031191000,0
17031222700,17031230200,551.7973525
17031222700,17031230100,12.44108348
17031222700,17031221200,0
17031200300,17031191000,196.6877705
17031200300,17031200401,674.2501603
17031200300,17031200402,528.5382035
17031200300,17031220902,260.0368907
17031200300,17031220702,77.3741813
17031230200,17031240900,0
17031230200,17031230100,397.2873218
17031230100,17031240900,415.6949265
17031230100,17031240800,412.3694251
17031820202,17031820606,3893.687305
17031820202,17031820603,2578.53772
17031820202,17031820501,2865.377739
17031820202,17031820400,1350.30603
17031820202,17031820300,1540.241427
17031820202,17031820103,1822.057769
17031820202,17031819600,407.6186272
17031820202,17031819400,1622.773747
17031820202,17031819500,0
17031820202,17031819100,1232.884757
17031770500,17043840000,1597.958321
17031770500,17043840101,0
17031770500,17031980000,3374.833136
17031770500,17031770602,853.9928571
17031770500,17031805112,3158.027754
17031770500,17031770400,1524.41907
17031770500,17031805111,421.6287204
17031770500,17031805107,0
17031819700,17031820103,3000.808356
17031819700,17031819802,0
17031819700,17031819600,1623.149943
17031819700,17031819801,1620.320646
17031819700,17031819500,1830.91787
17031819700,17031819000,1435.604062
17031611700,17031670400,403.6825559
17031611700,17031670300,0
17031611700,17031611600,812.5861385
17031611700,17031611800,811.4643323
17031611700,17031611500,0
17031611700,17031611400,403.954706
17031611700,17031611300,0
17031807600,17031020301,0
17031807600,17031808002,2022.372014
17031807600,17031808001,1358.035129
17031807600,17031807900,0
17031807600,17031020200,810.5264815
17031807600,17031807700,1027.438545
17031807600,17031810301,1645.189915
17031807600,17031807500,2039.210025
17031807600,17031807400,1102.289004
17031807600,17031807200,1096.898208
17031807600,17031809700,102.9279383
17031827500,17031828401,208.5972242
17031827500,17031828402,1657.306764
17031827500,17031827700,808.0513521
17031827500,17031827805,1023.342822
17031827500,17031827600,1749.997137
17031827500,17031827400,799.6065181
17031827500,17031827300,1650.764099
17031827500,17031827200,2017.457805
17031823001,17031823102,731.5422813
17031823001,17031823806,180.7211025
17031823001,17031823101,1604.023756
17031823001,17031823002,2028.114599
17031823001,17031822601,800.0082096
17031823001,17031822302,2585.499036
17031823001,17031823703,832.7160887
17031823001,17031822400,3181.175452
17031826201,17031827902,995.1032088
17031826201,17031826202,770.1031842
17031826201,17031827802,680.0968779
17031826201,17031826100,1603.804635
17031826201,17031826303,317.7539585
17031826201,17031826304,1150.210679
17031826201,17031825803,2025.878955
17031826201,17031825900,0
17197883514,17197883511,2462.701745
17197883514,17197883513,4861.698662
17197883514,17197883522,1651.201265
17197883514,17031824122,1109.386526
17197883522,17197883504,288.8333992
17197883522,17197883515,4203.856712
17197883522,17197883517,928.2601857
17197883522,17197883513,2177.332923
17197883522,17197883521,4292.754039
17197883522,17197883519,1627.622294
17167000501,17167000503,1167.515788
17167000501,17167000504,2293.818257
17167000501,17167003801,1577.086756
17167000503,17167000900,1112.90215
17167000503,17167000700,1152.806628
17167000503,17167000504,1299.398414
17197881604,17197881603,1633.970862
17197881604,17197883208,1203.314566
17197881604,17197881500,805.4538663
17197881604,17197880903,0
17197881604,17197880412,0
17197881604,17197880901,1331.162556
17197880901,17197883208,0
17197880901,17197881500,0
17197880901,17197880903,2574.791313
17197880901,17197880412,1620.235074
17197880901,17197980100,803.8097607
17197880901,17197884103,1609.355153
17197880901,17197880427,1608.929718
17197880901,17197880428,1615.147635
17197880901,17197880426,0
17197880901,17197884101,1731.141318
17197883515,17197883516,5432.235874
17197883515,17197883504,1591.247102
17197883515,17197881116,1815.101246
17197883515,17197883517,2134.784453
17197881112,17197883510,1748.347917
17197881112,17197881109,5849.788571
17197881112,17197883100,571.7757563
17197881112,17197883000,1899.924362
17197881112,17197882300,0
17197881112,17197881108,1592.445459
17027900601,17189950200,6768.616188
17027900601,17027900602,19015.03041
17027900602,17163504002,7161.893279
17027900602,17189950200,33437.15896
17027900602,17163504357,4283.907038
17027900602,17163504358,7057.582383
17031020500,17031020802,0
17031020500,17031020901,605.6004344
17031020500,17031020902,475.2223639
17031020500,17031020602,811.0273359
17031020500,17031830600,850.7182677
17031020500,17031020302,0
17031020500,17031020400,820.1028762
17031020500,17031010701,0
17027900401,17027900403,5794.713474
17027900401,17027900404,28740.28996
17031814700,17031814800,647.8950844
17031814700,17031815000,418.8506973
17031814700,17031814600,809.7577691
17031814700,17031813200,1069.808971
17031820501,17031823703,808.6509233
17031820501,17031823705,0
17031820501,17031820605,307.6869084
17031820501,17031820604,3400.28817
17031820501,17031820603,1703.204564
17031820501,17031820400,1849.521287
17031828801,17031829200,905.1867677
17031828801,17031828900,0
17031828801,17031829301,2365.218562
17031828801,17031828802,2421.971139
17031828801,17031829800,2414.196949
17031828801,17031828601,2931.846635
17031819100,17031815500,0
17031819100,17031815702,2135.60002
17031819100,17031815701,173.3418027
17031081300,17031081403,400.6734155
17031081300,17031081401,658.4003428
17031081300,17031081201,364.0133392
17043841322,17043841209,0
17043841322,17043841325,1824.150326
17043841322,17043841323,1428.029596
17043841322,17043841114,1288.56144
17043841322,17043841321,565.6650911
17043841322,17043841318,423.1071606
17043841322,17043841320,804.658865
17043841322,17043841108,0
17031130100,17031831800,810.1592272
17031130100,17031130200,1255.080009
17031130100,17031020701,0
17031130100,17031120300,402.4863776
17031130100,17031020702,786.536451
17031130100,17031808002,1309.954095
17031081000,17031838300,541.0539528
17031081000,17031080202,250.2158634
17097861611,17097861603,1705.400037
17097861611,17097861106,2114.705732
17097861611,17097861610,3244.945999
17097861611,17097861609,3820.382857
17043846304,17197880118,3280.673983
17043846304,17197880109,0
17043846304,17043846201,1446.14652
17043846304,17043846311,1247.134337
17043846304,17043846203,1920.361982
17043846304,17043846305,2410.890021
17043846304,17043846313,3283.852267
17043846304,17043846202,0
17043846304,17043846315,0
17043841114,17043841204,814.7858526
17043841114,17043841209,3679.588601
17043841114,17043841325,0
17043841114,17043841113,2540.720942
17043841114,17043841111,1530.310729
17043841114,17043841320,0
17043841114,17043841112,1075.715156
17043841114,17043841108,1797.790299
17043846307,17043845809,0
17043846307,17043846308,812.3204445
17043846307,17043846310,303.2395521
17043846307,17043846305,5068.913029
17043846307,17043845703,1699.057457
17043846307,17043846315,0
17043846307,17043846314,2708.152804
17043846307,17043845701,1521.157381
17097863400,17097865000,2472.123563
17097863400,17097863500,3298.238154
17097863400,17097863300,2322.17582
17097863400,17097863202,0
17043840600,17043842800,1328.873554
17043840600,17043843000,1435.412397
17043840600,17043842900,989.6074089
17043840600,17043846702,1696.394033
17043840600,17043840706,1589.370975
17043840600,17043840705,2414.021643
17097863500,17097864601,1899.155441
17097863500,17097864602,1907.471384
17097863500,17097865000,342.9653912
17097863500,17097866200,4423.349104
17097863500,17097863300,0
17097863500,17097863202,4185.136218
17097863500,17097863702,0
17031170200,17031171000,0
17031170200,17031171100,812.7707791
17031170200,17031170300,805.9387944
17031170200,17031170100,0
17031170200,17031150502,811.0864796
17031170200,17031150402,0
17043844202,17043844309,997.4005301
17043844202,17043844307,1616.124548
17043844202,17043844201,1821.251299
17043844202,17043843601,584.3294871
17043844202,17043843602,624.8083183
17043841108,17043841320,2457.665796
17043841108,17043841112,2549.155522
17043841108,17043841102,2282.742841
17043840000,17043840103,0
17043840000,17043840801,1719.524656
17043840000,17043840802,1925.484367
17043840000,17043840101,3587.104554
17043840000,17031980000,5579.913887
17043845100,17043845402,0
17043845100,17043845509,408.349911
17043845100,17043845502,1127.50783
17043845100,17043845000,1745.607329
17043845100,17043845200,2082.471276
17043845100,17043844701,538.3422634
17043845100,17043844702,2258.378164
17031170700,17031811100,5.224073989
17031170700,17031810800,706.0777707
17031170700,17031170600,809.9261465
17031170700,17031170800,815.6289902
17031170700,17031170400,0
17031170700,17031170500,717.6850831
17031170600,17031811100,704.441498
17031170600,17031170500,706.4879765
17031170600,17031760802,802.727864
17097863701,17097866200,0
17097863701,17097863801,2367.107862
17097863701,17097863604,1311.575006
17097863701,17097863702,2923.117762
17097863701,17097863603,1310.964469
17097863701,17097863601,3240.950503
17031170800,17031810800,101.2671451
17031170800,17031180100,0
17031170800,17031170900,810.1788246
17031170800,17031171000,807.3899702
17031170800,17031170400,913.3876339
17031170800,17031170300,0
