GEOID20,district
47163043500,1
47163043401,1
47163042200,1
47163042400,1
47073050602,1
47163040600,1
47163041600,1
47073050601,1
47163041800,1
47163041700,1
47163041900,1
47163040700,1
47163040300,1
47163040500,1
47073050501,1
47073050502,1
47073050700,1
47073050503,1
47163042100,1
47179061500,1
47163042300,1
47163040900,1
47163041000,1
47163043600,1
47163041100,1
47163040800,1
47163041200,1
47163042000,1
47179061604,1
47163041300,1
47163041400,1
47163040200,1
47163041500,1
47179060401,1
47179060402,1
47179061100,1
47179061301,1
47179061302,1
47179061403,1
47179061401,1
47163043301,1
47059091500,1
47179061603,1
47179061601,1
47179061404,1
47179061701,1
47179060601,1
47179060503,1
47179060602,1
47179060700,1
47179060800,1
47179062000,1
47179060100,1
47179060501,1
47059091400,1
47059090900,1
47179061703,1
47179061704,1
47059090800,1
47179061902,1
47171080200,1
47171080400,1
47179061800,1
47179060504,1
47059090400,1
47059090300,1
47059090200,1
47059091001,1
47059091002,1
47179061903,1
47179061904,1
47171080100,1
47163043000,1
47163042600,1
47163042801,1
47163042704,1
47163042802,1
47163042900,1
47163042703,1
47163043100,1
47163042702,1
47163042500,1
47179060902,1
47179061200,1
47179060901,1
47019070800,1
47019071000,1
47019070900,1
47171080300,1
47163043402,1
47179061000,1
47091956100,1
47091956200,1
47091956000,1
47091956300,1
47091956400,1
47019070600,1
47019070200,1
47019070500,1
47019070300,1
47019070400,1
47019070100,1
47019071200,1
47019071100,1
47019071700,1
47019071500,1
47019071400,1
47019070700,1
47019071600,1
47019071301,1
47019071302,1
47163043302,1
47163043201,1
47163043202,1
47059090700,1
47059090600,1
47059091100,1
47059090501,1
47059090100,1
47059090502,1
47073050400,1
47029920700,1
47029920300,1
47029920400,1
47073050302,1
47059091300,1
47059091200,1
47073050800,1
47073050301,1
47073050200,1
47073050900,1
47063100700,1
47063101000,1
47063100600,1
47067960500,1
47073050100,1
47029980100,1
47029920502,1
47029920501,1
47029920600,1
47029920200,1
47089070102,1
47029920100,1
47155081001,1
47155080701,1
47155080803,1
47155080801,1
47155080500,1
47155080804,1
47155080204,1
47155080202,1
47155080203,1
47089070702,1
47089070101,1
47089070200,1
47063101100,1
47063100800,1
47155080702,1
47155080604,1
47089070802,1
47089070701,1
47089070900,1
47155080101,1
47155080601,1
47155080603,1
47155080103,1
47155080104,1
47155080402,1
47155980100,1
47155081101,1
47155080903,1
47155081104,1
47155080904,1
47155081002,1
47155081103,1
47155080300,1
47155080401,1
47155080901,1
47063100900,1
47063100300,1
47063100200,1
47063100400,1
47063100100,1
47063100500,1
47063101200,1
47067960600,1
47089070600,1
47089070300,1
47089070801,1
47089070500,1
47089070400,1
47093000901,2
47093000800,2
47093006902,2
47093006903,2
47093000100,2
47093006800,2
47093006600,2
47093001400,2
47093007000,2
47093006901,2
47093003502,2
47093000902,2
47093003802,2
47093003801,2
47093003700,2
47093007100,2
47093002700,2
47093002600,2
47093004613,2
47093004614,2
47093004606,2
47093004609,2
47093004607,2
47093004502,2
47093004615,2
47093006001,2
47093004608,2
47093004501,2
47093005402,2
47093006502,2
47093005301,2
47093005502,2
47093005302,2
47057500200,2
47093003400,2
47093003100,2
47093002200,2
47093002100,2
47093003200,2
47093003300,2
47093005501,2
47093005401,2
47093005603,2
47093006403,2
47009011002,2
47009011301,2
47009980200,2
47009011404,2
47009011302,2
47009011401,2
47093005602,2
47093001900,2
47093001800,2
47093001600,2
47093004200,2
47093002000,2
47093004300,2
47093003000,2
47093001700,2
47093006700,2
47093004700,2
47093006002,2
47093006003,2
47093006103,2
47093006104,2
47093004000,2
47093003902,2
47093004900,2
47093002900,2
47093004100,2
47093002800,2
47093004800,2
47093003901,2
47093001500,2
47093005714,2
47093005706,2
47093005704,2
47093004403,2
47093004611,2
47093004610,2
47093005710,2
47093005708,2
47093005808,2
47093005713,2
47093005707,2
47093005711,2
47093005709,2
47009010301,2
47093005701,2
47093005604,2
47093003501,2
47093004401,2
47009010302,2
47093004404,2
47009011604,2
47009011607,2
47009011201,2
47009011202,2
47009980100,2
47009010200,2
47009010500,2
47009011102,2
47009010600,2
47009010800,2
47009010700,2
47009011101,2
47009010100,2
47009011403,2
47009011001,2
47093002400,2
47093002300,2
47009010900,2
47009010400,2
47009011501,2
47009011502,2
47009011503,2
47009011606,2
47093006202,2
47093006203,2
47093005100,2
47093006401,2
47057500402,2
47057500401,2
47093006301,2
47173040202,2
47093006302,2
47025970900,2
47025970800,2
47025970100,2
47057500302,2
47057500301,2
47057500100,2
47013950702,2
47013950701,2
47013950900,2
47013951000,2
47013950800,2
47025970600,2
47025970500,2
47025970300,2
47025970400,2
47025970200,2
47025970700,2
47173040300,2
47093006102,2
47093006206,2
47093006207,2
47093006205,2
47093006208,2
47093005000,2
47173040101,2
47093006402,2
47093005204,2
47173040201,2
47173040102,2
47093005203,2
47093005202,2
47093006501,2
47013950100,2
47013950200,2
47013951100,2
47093005803,2
47093005912,2
47093005911,2
47093005910,2
47093005907,2
47093005908,2
47093005903,2
47093005809,2
47093005807,2
47093004612,2
47105060304,2
47093005815,2
47093005814,2
47093005811,2
47093005813,2
47009011603,2
47009011605,2
47105060100,2
47105060204,2
47105060203,2
47105060301,2
47093005906,2
47105060303,2
47093005909,2
47093005810,2
47105060504,2
47105060700,2
47105060400,2
47105060503,2
47105060505,2
47105060600,2
47105060502,2
47105060201,2
47013950300,2
47001020902,3
47001020901,3
47013950602,3
47001021202,3
47065011004,3
47065010905,3
47065010902,3
47065010904,3
47065010700,3
47065000800,3
47065010901,3
47065003100,3
47065001600,3
47065002000,3
47065012100,3
47123925504,3
47123925503,3
47123925301,3
47123925401,3
47123925302,3
47123925001,3
47123925501,3
47107970500,3
47107970700,3
47107970602,3
47107970103,3
47107970201,3
47107970202,3
47107970300,3
47107970401,3
47107970102,3
47011010300,3
47139950203,3
47139950204,3
47011011101,3
47139950400,3
47011011602,3
47011011601,3
47139950300,3
47139950100,3
47011011000,3
47011010900,3
47011010800,3
47011010700,3
47011010400,3
47011010500,3
47011011402,3
47011010600,3
47011010202,3
47011010201,3
47011011404,3
47011010100,3
47139950201,3
47011011201,3
47065010103,3
47011011203,3
47011011102,3
47011011403,3
47011011301,3
47011011204,3
47065010201,3
47065011001,3
47065010202,3
47065010104,3
47107970402,3
47107970601,3
47107970802,3
47107970801,3
47013950400,3
47013950601,3
47013950500,3
47001021304,3
47001020400,3
47001020300,3
47001021303,3
47001021301,3
47001021100,3
47001021201,3
47001020800,3
47001020201,3
47001020202,3
47001980100,3
47145030801,3
47145030700,3
47145030203,3
47145030205,3
47145030206,3
47145030204,3
47145030600,3
47145980100,3
47145030401,3
47145030500,3
47145030402,3
47145030301,3
47145030302,3
47123925402,3
47123925101,3
47123925002,3
47123925200,3
47123925102,3
47107970104,3
47065010432,3
47065010101,3
47065011205,3
47065011447,3
47065010413,3
47011011302,3
47065011413,3
47065010600,3
47065010502,3
47065010501,3
47065010434,3
47065010433,3
47065010431,3
47065011411,3
47065010411,3
47065010435,3
47065010412,3
47065011003,3
47065010304,3
47065010303,3
47065010308,3
47065010306,3
47065010305,3
47065010309,3
47065003000,3
47065011442,3
47065011325,3
47065011326,3
47065011600,3
47065011311,3
47065011206,3
47065011204,3
47065011203,3
47011011502,3
47011011501,3
47065011314,3
47065000400,3
47065012200,3
47065000700,3
47065012300,3
47065000600,3
47065011444,3
47065010800,3
47065011100,3
47065003400,3
47065011445,3
47065011449,3
47065011446,3
47065011448,3
47065011321,3
47065011323,3
47065011324,3
47065980200,3
47065011402,3
47065002800,3
47065003200,3
47065002900,3
47065003300,3
47065980100,3
47065012400,3
47065001400,3
47065002600,3
47065001100,3
47065001300,3
47065001200,3
47065012000,3
47065001800,3
47065001900,3
47065002300,3
47065002400,3
